145202624,008998
145490586,006357
145454108,007024
145469558,007700
145806014,005924
145818459,007121
145925748,006155
146126163,003214
146160066,007405
146545445,009391
146775472,003783
146753585,007108
146816670,007975
146911942,002501
147052705,007437
147250974,009243
147587859,002140
147593867,006250
147678411,009983
147726476,003951
147719609,005983
147722184,006437
147718322,007052
147897279,002237
147901141,003510
148015296,002240
148034179,004716
148314845,002298
148310124,003263
148399388,009615
148312699,009861
148434579,001953
148401963,004949
148695075,002288
148921239,002639
149089467,003031
149057710,008013
149146544,002188
149185168,003942
149152123,009257
149660241,004297
149977385,001564
149928891,007291
149965369,008832
150088965,008096
150194108,004005
150142180,006044
150266635,006206
150279080,008107
150284230,009911
150312554,000697
150328862,003871
150546014,003289
150664460,001517
150634849,006552
150732266,000971
150793206,007961
150855004,005033
150940835,004721
150938689,005852
150961863,007186
151197469,005895
151390588,004233
151498734,000901
151467835,002365
151643788,000791
151703441,006866
151820170,001506
151878106,008441
152036464,005850
152205121,001331
152250611,002141
152397382,001779
152681910,002234
152735984,002232
152880179,004104
152991330,006235
152992618,006926
153084027,003379
153085315,008934
153141534,003193
153199470,004592
153203761,001402
153276288,003827
153249680,006005
153398168,004879
153376281,007948
153434216,000099
153422200,002887
153515756,001505
153502023,007617
153635060,001335
153642356,002296
153736770,008532
153805005,000963
153854358,002534
153962934,005427
153917872,007162
153902852,008103
154096829,000619
154182231,002914
154181802,004081
154155194,005875
154156482,009382
154247891,009163
154341447,001381
154463326,005761
154541003,006182
154674470,002669
154693353,008857
154624259,009192
154654729,009855
154727685,001769
154705369,005301
154849565,000517
154866731,007213
154841840,007475
155034101,007923
155167567,000858
155192029,004195
155135381,006879
155319917,006221
155425059,002226
155453383,003316
155483424,004666
155460250,008964
155562818,005059
155678689,009617
155746066,001566
155720746,009523
155907857,004583
155913007,009971
156073510,009001
156194961,007092
156268775,004064
156303536,005953
156586349,001348
156658017,006587
156679046,008988
156831824,004352
156908214,001586
156949841,008291
157091891,006750
157274281,005719
157383716,003590
157320630,009155
157612454,008811
157703864,006896
157920587,006137
158188378,001641
158166921,003703
158263480,008456
158511960,002715
158653581,007333
158949697,001431
158978021,002457
158997333,004790
158956134,009814
159022653,008193
159231221,004135
159274137,004491
159441936,001858
159526050,004486
159698569,007192
159870660,006585
159914863,002832
160018718,005250
160069787,008073
160154759,004239
160315263,000965
160951697,001664
161177003,002461
161459815,005920
161422049,009672
161582124,004429
162018573,007734
162259328,005047
162208259,009200
162459743,000442
162434422,001359
162455451,007728
162651574,005897
162891900,005433
162994897,008745
163787543,001616
163701283,004311
163879382,003366
163843333,006482
163872945,006759
163876378,008815
163963067,003833
164046323,007419
164170348,006476
164286649,007979
164372909,008228
164697778,004521
164625680,004865
164707648,008880
165088737,006952
165066850,007941
165141093,001826
165136802,007576
165164697,009705
165273272,004054
165537631,000830
165570676,002779
165912282,005367
166069352,000037
166068065,005522
166076219,007221
166146600,006873
166277921,004427
166474473,006101
166471040,007629
166849553,005503
167092883,004710
167030656,006373
167022073,007377
167183005,007224
167254674,008495
167844331,002637
167833602,004004
167849051,004168
168114697,001539
168110835,002858
168103969,004378
168198382,007798
168237435,003041
168209111,004575
168369615,006421
168473470,005191
168410813,008565
168543851,001515
168664443,007476
168669164,007695
168970429,001165
169063556,000598
169007337,003619
169125783,004663
169169986,005710
169213759,000564
169289290,005348
169415462,000778
169865214,004642
169872510,005635
169939458,000415
169916284,008489
170005548,001529
170080220,004839
170093524,006070
170050609,008658
170141160,000309
170123565,008572
170234286,001534
170228707,001537
170386207,000096
170335996,005691
170540702,006344
170678460,005145
170771586,000610
170765149,007715
171023070,007084
171072423,009199
171199023,000966
171141946,008785
171645772,000295
171630322,009731
171714866,007544
171899831,002935
171827733,006863
171974503,001509
172068059,001279
172059476,009707
172101533,000269
172331988,006166
172409665,002331
172520816,001230
172635829,000602
172630679,009678
172833240,003750
173006188,001353
173004043,005300
173127639,000468
173217761,000550
173372256,001166
173366677,001681
173435771,000674
173405730,004956
173501431,004875
173774373,009351
173867070,001375
173931443,000949
173922431,006800
174106538,000845
174197518,004641
174234426,000183
174200522,008216
174532687,004382
174589335,007458
174573886,007550
174525392,008989
174675166,007914
174750697,007578
174911201,000912
174944674,003294
174902617,007420
175039088,001082
175083291,007729
175160109,001108
175183284,001930
175119340,006789
175218904,001389
175319325,006807
175657498,001707
175636470,008106
175866067,003409
175947606,000079
176215398,002751
176204240,003173
176221835,003198
176334273,008452
176461732,003261
176628243,004161
176838099,004250
176837670,008233
176878011,008391
176928651,000253
177143228,008433
177150523,009842
177284848,005499
177385699,001558
177324759,007816
177436339,006668
177628600,000972
177784383,002311
177857768,004834
177877938,005025
177946174,002864
178131139,001071
178323829,000160
178336703,001982
178362452,002682
178313100,005591
178466308,001900
178540551,004009
178685176,004970
178731954,000423
178708350,005152
178823363,000684
178800189,003830
178925502,000922
178995454,004045
178921210,006160
179044377,001151
179174411,000862
179186856,001739
179173123,009899
179546916,007746
179659354,003016
179638755,008600
179768359,004550
179779517,009696
179908692,005149
179991948,007455
180015122,000789
180032289,003389
180108249,007134
180117690,007540
180238711,004878
180293643,009102
180392348,004084
180786740,005467
181189715,007350
181282842,002271
181332194,005762
181657922,001033
181739890,004280
181879365,006669
182094800,001347
182167327,002844
182141578,002912
182164752,008598
182413232,000745
182468163,009065
182678878,000708
182646262,004344
182702481,009931
182867705,005500
182884013,006306
182959115,004577
182988297,006693
183083140,007282
183135068,002747
183152234,003811
183283126,006212
183506715,001245
183524739,007495
183656489,002218
183706700,005871
183759057,007977
183869779,004459
183852612,005443
184252583,005095
184348285,004470
184358155,007325
184586036,006560
184534966,006713
184562003,009320
184691607,006294
184616506,007991
184771001,002207
184796321,003850
184703624,009010
184875285,007874
184842669,009718
184910047,007907
185000598,005478
185291993,001309
185632741,002167
185610425,009539
185873925,000617
186083781,002498
186326682,000632
186497914,008279
186866128,006513
186972987,005338
187067830,007559
187106883,001298
187218463,003990
187248933,004845
187209022,005504
187310302,002028
187363517,003560
187458360,005845
187646758,004348
187778508,005119
187775504,006568
187734305,009544
187935578,002349
188047158,005169
188174188,000857
188225686,007633
188337695,008134
188354003,008556
188413655,002503
188582313,004608
188501632,006084
188607633,007307
188796889,003188
188729083,005462
188702476,009240
188944518,002764
188944089,008091
189015758,004722
189144933,002159
189153087,007090
189207160,008624
189387404,005588
189487826,007486
189509713,005505
189500701,005596
189501559,008542
189644467,001531
189643180,002728
189669787,004070
189745318,001686
189713990,007517
189813125,003508
189846169,007313
189948737,004208
189992511,004310
190104091,000346
190179193,009625
190385615,003562
190369737,004437
190347850,004754
190311801,005310
190385186,008057
190456426,007263
190563714,002329
190564143,005002
190680444,007721
190696752,009871
190737521,005278
191014754,000676
191056811,004230
191210877,000765
191272675,003981
191307866,001055
191422879,005675
191419875,006228
191511714,000042
191519868,000461
191873490,004869
191802680,009552
192254149,005356
192217671,007271
192285907,008630
192383325,003497
192405641,005597
192850244,008681
192974698,001099
192924916,006871
193160092,009723
193378102,003831
193319308,007198
193598687,003257
193896949,005728
194055736,003154
194022691,008853
194151437,004033
194140708,009624
194463860,003225
194410216,009356
194593465,008711
194662129,004775
194948375,002162
195076262,004252
195123898,006107
195528161,004681
195611846,002428
195763337,000109
195746171,009797
195832431,003838
195838439,004492
195974481,002649
195956885,004384
195960319,005160
196022975,009018
196186912,009272
196308362,001699
196340978,002543
196416079,003662
196490323,009291
196558988,001259
196568858,003890
196952950,002369
197063672,003459
197197997,008684
197139632,008804
197208297,007940
197237050,008727
197483813,006918
197594106,001367
197680795,006113
197601830,007465
197927558,009488
198067033,004965
198066174,005795
198207795,001709
198334395,000324
198424947,005351
198570859,005947
198576009,009799
198632228,004858
198854100,004303
198821485,007555
198872554,009002
198957526,008816
199016320,008713
199196994,000414
199223601,007772
199365651,001399
199310290,008102
199446761,005988
199521434,005650
199602544,003999
199708116,009813
199845445,006037
199867761,006601
199876773,007630
199823987,009891
199997794,008424
200074613,009451
200177180,006922
200260436,004556
200390899,001276
200361287,005767
200498187,001142
200463426,005429
200718772,009592
200974547,002124
200945365,005512
200931632,006504
200953090,007194
201053082,000467
201027333,001175
201018321,001970
201011025,002609
201077115,003595
201083981,003611
201108014,000595
201335465,000293
201304566,009949
201492536,001491
201496398,005388
201547467,001619
201753890,003172
201931989,002515
201986920,002643
201925981,003717
202068889,002882
202282607,003892
202286899,008638
202371442,003539
202470147,003449
202426373,003667
202452123,004495
202447831,009029
202521216,005344
202645671,006274
202810895,004563
202865827,004691
202908313,006246
203070962,003313
203156793,009145
203250348,005587
203276526,008128
203270089,008897
203305280,005715
203382098,009910
203488957,008959
203547751,001848
203521144,003962
203506124,008999
203689801,006611
203640878,007713
203774774,004441
203744733,006739
203895366,008162
203975617,006957
204061019,000356
204120671,002239
204129254,007635
204184186,007763
204253709,006069
204235255,009722
204551541,003499
204523217,007209
204568707,008659
204514634,008725
204640805,003707
204623639,008787
204758822,002110
204967391,008612
205031335,002249
205026185,004285
205008161,009683
205063092,009811
205127894,000538
205172097,002065
205215871,006839
205294835,007023
205331313,004852
205493104,001277
205414569,002358
205504691,003848
205668199,003221
205652320,008544
205971610,002888
205945003,008074
206178033,007993
206226098,002985
206227815,004013
206257426,009570
206399047,007596
206622207,001716
206761682,002185
206915318,002607
207321298,008097
207484805,002830
207572352,000090
207539737,007054
207536733,008151
207641446,002507
208043134,000371
208180463,000691
208442246,005589
208596742,004413
208582150,004699
208769690,004544
208730208,007140
208922040,002419
209059369,002739
209149491,008261
209379518,004189
209429299,007889
209776484,003690
209800946,004467
209938275,004787
210091054,005911
210127103,000107
210153710,008041
210465276,008831
210592305,009127
210672986,002403
210679852,006515
210735213,001572
210743796,006328
210756242,009957
210824048,002755
210817182,006835
210887992,008200
211036479,000226
211166512,000673
211303412,009936
211490952,000405
211444604,006953
211454474,007216
211584079,002654
211575067,006233
211576354,006348
211558759,008563
211650168,006392
211696088,008883
211797797,006992
212128245,000210
212266862,001189
212430799,006499
212402474,007649
212597310,005607
212581861,006851
212793862,001393
212923896,007568
213098561,000631
213127744,007099
213205420,003616
213344466,001508
213411843,004881
213466346,009344
213574922,006797
213549172,009297
213654744,003975
213642728,008299
213717401,003033
213706672,008368
213974893,000049
213912665,001680
214199340,001196
214262855,000960
214247834,006317
214357268,004124
214443528,001141
214425504,001931
214434087,005791
214418208,008362
214522063,008604
214627635,003986
214711749,004566
215330588,002680
215440881,006025
215578639,005434
215558040,009994
215700089,005093
215860593,005275
215851151,007493
215970027,000714
215920674,005159
216160142,003093
216603887,002655
216770827,001812
216706025,005901
217190968,001975
217142474,003062
217277657,000577
217301261,003688
217396962,006551
217987048,002470
218022668,003849
218082320,007428
218050134,008009
218017947,009966
218273293,003921
218254411,006949
218305909,004509
218365991,006697
218495166,000582
218502032,001110
218559110,003371
218516194,007111
218680131,001797
218758237,003835
218786132,005740
218940627,000724
218911445,001040
219083106,005024
219243609,008982
219375360,008025
219775331,001789
219720828,009838
219815242,001482
219929826,006757
220068871,002473
220332801,004864
220445239,003078
220535790,007657
220562398,007783
220643937,000229
220786845,004514
220726335,004517
220843923,002295
220816028,007014
220970952,004639
221161496,001243
221180379,005127
221147334,009706
221300971,008656
221430575,006142
221651589,007697
221764886,009497
221909511,004826
222173869,008770
222148549,009431
222207772,001825
222273433,006186
222267854,008621
222438228,002474
222587573,003974
222552812,006725
222660100,004479
222779834,002374
222721898,002575
222791421,008305
222846782,007266
222892272,008140
222945058,003095
223187100,005963
223184955,008950
223479783,001717
223662173,001614
223660457,002250
223606383,005708
223833405,008173
223959147,006786
224057424,001591
224013650,005009
224120080,009865
224297320,004374
224452674,002176
224574124,001003
224565970,003208
224556100,005249
224694287,002307
224677121,009435
224711883,001628
224927747,002851
224900710,004372
225031173,005188
225262916,000992
225287377,006441
225485217,005606
225556457,004108
225546586,009605
225880467,001743
225856864,008264
226032388,007665
226171863,009254
226452100,006403
226685559,006947
226769673,005863
226831901,003368
226817739,003927
226805722,006203
226948201,002183
226945197,002352
227064502,004166
227122867,005582
227124154,009185
227175652,009817
227418124,007806
227505671,003018
227502238,008898
227606952,004918
227878606,000255
227821099,009273
227843415,009325
228062713,005340
228089749,009195
228029239,009742
228148543,005284
228335225,001319
228337800,002285
228652799,002315
228679835,005242
228732621,000645
228710734,003522
228709018,008766
228733050,009590
228897416,009221
229024875,000286
229045045,000861
229066073,003454
229102981,003924
229115426,007681
229185807,007845
229254472,005957
229265630,007583
229302108,003876
229317986,006617
229426133,005333
229604661,003701
229758298,004891
229862153,007885
229949700,003993
229995620,009076
230051839,001223
230249679,005060
230270278,005620
230475413,002002
230453956,002848
230563390,000367
230632913,008145
230750072,006738
231298530,007376
231350886,003786
231349170,005958
231430709,009860
231637132,000245
231640994,008942
231792914,004432
231996762,001915
232025945,001727
232208764,006185
232337510,003925
232551658,003896
232737052,002792
233030593,006932
233193242,008543
233343875,008814
233445584,005291
233590638,005309
233670890,000872
233911645,001961
234057557,002301
234208190,009932
234443366,001392
234600436,003038
234730899,000782
234718453,004353
234785830,005006
234746348,006834
234854924,000127
234800851,000449
234850633,003637
235134303,001850
235196101,004554
235200393,005844
235351455,007220
235421407,001447
235510241,006438
235612380,000660
235699498,004143
235633838,007750
235799062,000279
235877168,009613
235900771,000308
235956132,005189
236096036,003275
236229503,006194
236377561,003931
236698567,000327
236601579,000549
236770236,006046
236857783,005354
236884820,005817
237044465,002093
237074077,003554
237037599,007197
237161195,005437
237395083,009038
237667167,007112
237839257,007017
237977015,003354
237917792,004368
237992894,005391
238092458,009719
238167560,005974
238234937,001091
238206183,008112
238545215,002246
238674819,004724
238723742,007782
238907420,003218
238956344,006916
239041316,005322
239130151,005929
239217698,001525
239430987,004822
239436137,004962
239512097,004067
239548146,004919
239677321,001940
239604794,003259
239764010,006878
239713799,008313
239747703,008376
239900052,003947
239992749,005187
239918506,009542
240010344,002460
240241658,000391
240321481,001025
240538203,009834
240635621,003293
240609872,003745
240654075,008440
240609014,009439
240763938,000504
240867793,002410
240942037,006119
241064774,008901
241160476,009492
241211116,000138
241296088,006096
241269910,008163
241275060,008943
241487061,009373
241650140,006681
241675889,009301
241775023,008108
241792619,008549
241750562,009283
241867721,009604
242386567,004301
242420899,003357
242468535,009212
242530333,006796
242536342,009882
242657792,004421
242777097,002459
242886531,006090
242909276,008655
243133723,000522
243104970,000919
243346583,002554
243452155,006000
243589055,004095
243538844,009146
243742263,003220
243759000,004747
243958556,001932
243980014,003390
243993747,004446
243919503,005313
244094169,001608
244061553,008828
244097173,009375
244334495,004728
244464099,006822
244695842,003906
244623744,006554
244749486,004751
244765794,006261
244803988,001214
244848620,003622
244882953,006262
245229709,001182
245272624,007298
245264041,007918
245371329,007656
245362746,009044
245670878,001058
245695340,001067
245674312,003370
246051537,005673
246238219,009292
246547210,005404
246693122,001264
246611583,001714
246798264,002805
246711146,003226
246785819,003784
246713292,005231
246731746,006858
246842896,009565
246966922,007790
247028720,008446
247103393,000044
247114551,005830
247354018,000372
247650992,006824
247754418,001449
247767293,001543
247702491,002080
247811496,003102
247807204,004500
247872006,006139
247869002,006180
248094737,001074
248081004,004114
248186576,000904
248172414,008631
248171126,008932
248221337,006633
248309743,000759
248339784,002813
248387849,008045
248719155,003185
248773658,006624
248822581,003794
248949611,007418
248907124,008295
249218261,002924
249210965,009259
249359452,003653
249494206,009663
249575316,001708
249518668,002984
249534547,007645
249616515,002828
249799335,007478
249883878,002635
250075280,008905
250394999,003874
250410020,005077
250529754,004444
250576961,007626
250535333,008953
250634038,008223
250714719,004571
250709998,006016
250899255,002633
250902259,008512
251197516,003568
251293647,004816
251329696,001956
251351583,005799
251532685,005133
251651132,004897
251788032,001872
251749837,002631
251798760,003705
251872146,005780
251836526,008401
251991021,000057
251960122,002545
251925361,008336
252083289,005120
252253663,001693
252305161,005397
252353227,006533
252304732,009348
252589261,000747
252568233,001002
252764356,002179
252785384,003300
252914130,002448
252972924,005417
253084504,006701
253107678,002979
253199946,008618
253263890,008207
253316676,007354
253580176,003488
253520524,007205
253648841,006720
253682744,007135
253702056,008764
253838527,006522
253802049,006837
253909337,005615
253968131,009256
254186999,000806
254118335,003718
254368960,003534
254378831,004085
254387414,006665
254468095,007365
254422175,008394
254522168,006275
254865491,007075
254974496,000353
254910981,000717
255040585,006459
255038869,008247
255114400,006375
255119121,006690
255238854,004553
255212676,006140
255209243,006388
255275332,007694
255484759,002294
255683887,009414
255701911,005872
255704057,006149
255839669,008513
255904471,000456
255937087,007060
255956399,009809
256025493,002658
256061112,002885
256041371,006487
256104886,008939
256118190,009786
256228482,001035
256395423,004928
256591975,003210
256577813,006649
256674373,001354
256631457,008550
256779086,004542
256846034,004314
256805694,005756
256924140,007696
257703483,001576
258062255,003052
258181130,002705
258129203,003592
258267390,009162
258432614,006171
258514583,003594
258689677,002722
258887088,006894
258953177,009608
259142005,003136
259105956,009580
259299504,007935
259352719,000123
259340703,003935
259474599,006295
259456145,006812
259425675,008677
259563863,000359
259602487,004993
259744107,009227
259894311,005161
259830367,006404
259843242,009506
259842383,009888
259931218,001215
259926927,008821
260074126,007228
260002028,008340
260147511,003767
260154378,005831
260206305,008176
260402429,000201
260410583,001356
260453498,006704
260495555,008466
260545337,006406
260589969,006766
260680520,004433
260925996,002445
260962474,003410
261032855,002934
261219966,002730
261291205,003536
261300647,007142
261597192,000937
261535394,003865
261555564,005944
261527240,008182
261610496,001976
261888587,001344
261949956,001823
261959397,005365
262069690,000742
262031924,002958
262132775,000137
262155091,006333
262112605,009930
262335336,001121
262339627,007083
262622010,003325
262620294,004345
262762773,002117
262705695,007856
262741744,009092
262891089,002656
262868344,008315
263094508,005562
263006103,006380
263140857,001190
263187205,002450
263111674,006882
263512504,007944
263979423,006984
264057958,008783
264066970,009620
264172971,003163
264150226,005078
264364802,002890
264369523,003813
264483678,005679
264550626,004043
264576375,007943
264641177,006990
264791381,000300
264753615,000980
264787518,001523
264814984,001587
264800822,009794
264951026,001312
264922273,005613
265172898,008757
265282332,009892
265435540,004761
265524804,005993
265558278,008183
265666425,003571
265693891,003635
265725648,006461
266085278,000451
266153943,000611
266275823,007807
266379678,007473
266446197,005692
266435897,008484
266543614,002287
266545331,005619
266572797,005683
266598117,005918
266508424,006237
266586101,007810
266624724,005084
266786086,001620
266779220,004164
266756474,004831
266815698,004905
266801106,004935
267169749,005586
267424237,007667
267451703,007731
267843091,004547
267871415,005829
267940509,001622
267956817,003068
267911756,004707
267949950,009708
268137919,008354
268303143,009715
268330609,009779
268662774,002041
268754184,007870
268969619,003636
268932282,006765
269075191,000554
269237840,001845
269286763,006631
269464433,001349
269549834,002684
269539964,006645
269524085,006848
269597470,007611
269696176,001889
269673001,007787
269600903,008643
269669568,008803
269767844,002552
269935643,006095
270053231,006817
270129191,009922
270612847,002489
270811975,003977
270826137,006170
271288764,002256
271208941,007190
271337687,004546
271393907,004821
271303355,008050
271515357,002272
271629512,008554
271867692,000805
271959102,001130
271997725,004036
271972835,006282
272055232,004426
272510135,005870
272614848,000354
272610127,006183
272759902,008372
272872340,003770
272818267,004156
273028123,002485
273092496,007563
273040139,008657
273178756,008836
273209226,007835
273393762,001801
273338401,006776
273470151,000251
273421227,005961
273543107,000613
273634088,001337
273676574,001548
273737084,004649
273895442,006666
274213016,005742
274305284,003413
274539172,009318
274646461,005472
274660623,008337
274921548,006897
275017249,003264
275309073,007784
275439965,000425
275434815,006557
275673854,006202
275890147,008498
275839936,008525
275944221,001840
275922763,002046
275906884,005609
275930058,009823
276166093,000581
276164376,006721
276262652,002582
276347196,006955
276347625,007260
276403415,006238
276436030,009514
276888787,002777
276904237,003837
276985776,008443
276967322,009856
277057015,002657
277120530,007925
277151000,008620
277235972,005490
277251851,008807
277399480,009151
277571141,007503
277820479,009412
277860391,009649
277958238,007829
278110587,002024
278328597,009572
278470647,003455
278737151,006684
278997218,007802
279190337,002620
279159867,003461
279343545,004913
279491174,007817
279650390,000108
279745662,005962
279830205,002527
279803168,009808
280096280,007499
280148208,007156
280170953,008377
280267941,007899
280262362,008062
280339610,006578
280604398,000491
280658471,004393
280635726,006756
280704391,005892
280848157,002083
281013381,006100
281094491,007969
281041705,009622
281286323,000976
281273877,003075
281274735,004293
281392323,008215
281420648,001049
281615054,001486
281746804,000273
281724917,009934
281852376,007239
281910312,003710
282199561,000544
282102143,006733
282216727,000328
282479369,000556
282510697,003077
282521426,005646
282573783,007304
282650172,001978
282605969,006179
282799088,001701
282802951,006814
282942855,003940
283042418,004940
283045852,006740
283031690,007171
283168590,002930
283201205,004670
283228242,005261
283275449,006715
283329951,007146
283435094,000687
283459126,006887
283506762,002566
283568561,007318
283615767,008580
283643662,008789
283780992,005013
283833777,005376
284120023,008683
284342324,008369
284417855,003425
284568917,001729
284644448,004977
284701097,009205
284839713,007464
284944427,000668
284951293,002220
285024678,002343
285182607,000663
285235822,000019
285249984,001124
285265004,009047
285384738,008734
